Column1,Column2,Column3,Column4,Column5
-2.729482737,29.41672804,-1.153016078,-0.151209345,0
0.017569112,30.18593054,-5.14943E-05,-0.088473625,0
2.659341411,31.93658902,-1.553173597,0.050936774,0
-7.429062374,59.99513849,0.001840792,-0.014865748,0
-1.296489405,30.16322289,-0.001704609,0.039658246,0
-2.533907034,30.10163871,-0.006967338,0.082768745,0
2.529558453,-32.5521476,-0.887437671,-0.070467047,0
-1.28918841,29.99336301,-0.001125159,0.026177159,0
-2.511467658,29.83302577,0.002140195,-0.025422776,0
1.480238142,-35.45286253,-0.326680384,0.020918764,0
-3.941053792,31.82690576,0.011159447,-0.090120734,0
1.4507957,-34.74769299,-0.87515839,0.005776647,0
0.60382277,-38.85550677,-1.583842101,-0.107916584,0
-135.6413923,-345.0349195,-0.109872645,0.015348524,0
-3.714220391,29.99505934,-0.002093671,0.016907934,0
1.510261673,29.99971933,-0.812401506,0.093443301,0
3.525124038,-30.54482477,-0.000186332,0.001614549,0
3.987987994,-34.55549171,-0.004398289,0.038110706,0
-4.991169502,31.7052699,0.006071219,-0.038566041,0
3.525124038,-30.54482477,-0.000186332,0.001614549,0
-1.285227489,29.92827468,-0.000251997,0.005868084,0
-4.71718573,38.0855135,-0.004923871,0.039754242,0
-3.717448007,30.02112472,-0.000333241,0.002691167,0
4.379577452,38.18092019,-0.143326872,0.074608354,0
-2.51102842,29.82780819,-0.004436018,0.052694227,0
4.052230692,-35.11214785,-0.001915428,0.016596984,0
-4.531282559,29.8899038,-0.99603929,-0.059795342,0
1.992559734,30.01657237,-0.897128787,0.140226546,0
4.067875599,-35.24770931,0.000621117,-0.005381916,0
-2.686033709,31.90445853,0.021313937,-0.253164956,0
-0.688294376,34.27788226,-1.480022762,-0.543098882,0
0,0,-2.43205E-05,-0.041785687,0
2.933813853,-35.81413035,0.001228394,-0.014995455,0
-2.692529672,31.98381107,-0.552320102,-0.107780092,0
-1.429577116,33.31989307,0.016078781,-0.374756462,0
8.119900229,-59.26028571,-1.180688726,-0.179478751,0
5.114404042,-32.78636388,-0.013102872,0.083997184,0
-2.535871201,30.1249721,-0.001220204,0.014495452,0
-2.136819664,68.03941017,-1.460057315,-1.008443875,0
0.017207285,29.50404147,-2.39479E-05,-0.041061722,0
-4.702202642,29.86699852,-0.021508549,0.136615935,0
-3.633181279,30.0276258,-1.170806465,-0.177563754,0
9.085915288,-70.39142513,-1.393680157,-0.247256721,0
-7.546376668,89.64744997,0.010873949,-0.129177465,0
2.933813853,-35.81413035,0.001228394,-0.014995455,0
0,0,-1.403403558,-0.082452869,1
-2.305786881,27.38980103,0.008063368,-0.0957825,0
-2.516193192,29.8912065,0.005637351,-0.066969111,0
0.018696431,32.09008598,5.30663E-06,0.009108163,0
-2.530195138,58.97256641,-0.002632854,0.061365288,0
-18.21247928,10.97933658,-5.121449957,0.043115594,0
11.46054054,-73.46886351,-0.004515972,0.028950056,0
-1.297601787,30.1891028,0.006531075,-0.151947448,0
0.017487566,30.04582435,-0.858001791,-0.156657362,0
-4.133034417,29.63303124,-0.982914622,-0.081294426,0
0,0,-1.28371959,-0.012862561,0
-2.515579638,29.88391776,0.002342534,-0.027828214,0
0.063565638,29.96253064,-1.14929619,0.080259491,0
3.191126572,-38.95474329,0.002742543,-0.03347879,1
-3.147791727,-29.80876303,0.003080186,0.029168554,0
-5.029742083,59.75099992,0.003996806,-0.047480196,0
-14.52104622,-3.32639771,-0.022728033,-0.383084435,0
5.538740635,-35.50661317,-0.009933909,0.063682247,0
5.732052838,-36.74585906,0.0049716,-0.031870904,0
5.794134153,-70.7310982,0.002492649,-0.030428672,0
-3.714327466,29.99592405,0.002660503,-0.021485519,0
3.625037897,-32.43343447,-0.741267732,-0.160072232,0
3.035310755,-37.05313986,0.001703647,-0.020797038,0
3.381136222,-41.27423046,-0.005882695,0.071811274,0
4.888188466,-31.33618784,-0.010559633,0.067693514,0
-1.29803663,30.19921955,-0.004394559,0.102240756,0
2.24975208,-35.27699993,-1.415116167,-0.079647497,0
-0.98891708,30.1875872,-1.312783545,-0.087819133,0
-0.98891708,30.1875872,-1.312783545,-0.087819133,0
5.445342727,-34.90787717,0.010690918,-0.068535128,0
-4.755460505,30.20868742,0.018272673,-0.116075714,0
-255.5312702,-98.13790205,-0.001401353,-0.021110439,0
1156.318953,-923.4520032,-0.004686831,0.055677379,0
-1.265031863,29.48475176,-0.001942753,0.045280748,0
2.993283262,30.01790047,-1.465208264,0.075670475,0
0.034262682,-35.31428301,7.91361E-05,-0.081565003,0
3.464204173,30.06026014,0.000430989,0.003739859,0
-0.327517929,30.24995719,-1.313776599,-0.069229767,0
-4.59028387,29.15941589,-0.009372664,0.059539109,0
5501.527378,-2752.466977,-0.763805618,-0.034985788,0
-4.699292745,29.84851572,-0.138441947,-0.10112725,0
0.018207809,31.28329269,-2.31534E-05,-0.039780434,0
-2.225057619,-29.88263912,0.002007644,0.026962758,0
1.363679946,-32.59468415,0.002883558,-0.068922808,0
-2.759873106,-37.06523882,0.000586023,0.007870317,0
2.692440645,-31.59709214,-1.046514089,-0.127006474,0
-4.247464573,31.79503935,-1.053190329,-0.090576337,0
5.363134996,-34.38087684,-0.000810452,0.005195478,0
0.034307578,-35.3605568,1.97605E-05,-0.020367,0
-3.96312693,29.71828945,-0.998155505,-0.000150092,0
3.532027118,-31.53633236,-0.667679669,-0.142731554,0
1.632307925,-39.05515324,0.001224659,-0.029301604,1
5.361621196,-34.37117249,-0.009935632,0.063693292,0
1.252802403,-30.00559848,-0.004261966,0.102077432,0
-1.287063373,29.94392337,0.000449798,-0.010464681,0
3.718246586,-32.21821111,-0.014331299,0.124179185,0
5.781158238,-37.06065381,0.004990388,-0.03199135,0
3.557874063,59.84687894,-0.817454589,-0.013830254,0
-3.148099376,-29.81167638,-0.005522285,-0.052294588,0
2.44108458,-29.7992053,-0.000797617,0.009736805,0
-1.180151533,27.48143775,0.001942638,-0.045236982,0
2.131390425,-31.64344949,-1.265889861,-0.079546221,0
3.382467065,-41.29047634,0.007471182,-0.091202266,0
-2.463942051,15.01498626,-0.130731158,0.056611618,0
-2.533989785,30.10262175,-0.008413687,0.099950692,0
-3.713873259,29.992256,0.00083066,-0.006708188,0
3.458138906,30.00762943,-0.009637316,-0.083626777,0
-1.288658782,29.98104106,-0.002410382,0.056078282,0
0.017586964,30.21660251,-9.73934E-06,-0.016733401,0
-2.515664852,29.88493007,0.001724639,-0.020487915,0
0.017447392,29.97680075,4.16693E-07,0.00071593,0
0.067509411,-69.58143028,1.10529E-05,-0.011392188,0
2.588413731,-31.59770571,-0.375037913,-0.002458007,0
-1.495831463,32.07511698,-0.762587044,0.024999708,0
-18.06424795,116.6501871,-0.961349279,-0.134790458,0
3.191126572,-38.95474329,0.002742543,-0.03347879,1
0.01601136,27.48149759,-6.83157E-05,-0.117255336,0
-1.42773552,-41.39584732,-1.805744344,0.024557677,0
4.886720794,-31.32677919,-0.002151099,0.013789822,0
-1.187727969,-29.86944672,-1.30283344,0.025475949,0
-11.14263603,89.98497498,-0.000594908,0.004804317,0
9.498854676,-82.32340719,-0.009305033,0.080643621,0
5.732052838,-36.74585906,0.0049716,-0.031870904,0
-3.662572316,60.29101599,-1.244305906,0.049295812,0
1.446538476,-39.05479851,-1.596439571,0.079807435,1
-0.595021737,30.20646354,-1.316322017,0.036396476,0
1.509388436,-31.96777018,-1.294329188,0.142379225,0
-1.057866292,-34.75399312,-1.515878631,0.00597289,0
-3.941436959,31.83000011,0.011359908,-0.09173961,0
3.72802564,-32.30294557,-0.011373312,0.098548542,0
2.000069343,30.12969957,0.00310023,0.046702874,0
0.035159407,60.40825579,-9.30575E-06,-0.015988441,0
-4005.196882,-1488.30019,0.003934463,-0.031773682,0
-0.185111497,-29.98836128,-1.070667298,0.018697159,0
-5.033575708,59.79654162,-0.002880806,0.034222641,0
-0.064090253,30.25406139,-0.548058886,0.058161218,0
-1.377614328,32.07962819,0.00282647,-0.065818211,0
-2.533907034,30.10163871,-0.006967338,0.082768745,0
1.333920514,-31.94844077,0.003364063,-0.080571937,0
0.029005355,-29.89559599,-0.45498725,0.01558847,0
-3.147791727,-29.80876303,0.003080186,0.029168554,0
-2.51102842,29.82780819,-0.004436018,0.052694227,0
3.382462542,-41.29042113,0.007082524,-0.086457842,0
-5.025624179,31.92413541,-0.000498381,0.00316585,1
4.120288847,-35.70186453,-0.003623063,0.031393453,0
-1.297416718,30.18479712,-0.002854976,0.066421898,0
-0.064090253,30.25406139,-0.548058886,0.058161218,0
-1360.24997,-689.1131712,0.000625148,-0.007631406,0
6.667363946,58.7145755,-0.521141655,0.152879516,0
-2.692758545,31.98652979,0.00263462,-0.031295913,0
-3.455727185,54.88074164,-1.133576906,0.040716077,0
-1.057866292,-34.75399312,-1.515878631,0.00597289,0
-2.514023905,29.86543638,0.003885599,-0.046159112,0
-6394.798691,-922.460535,-0.00068325,0.008116689,0
-7292.303738,-1429.958015,-0.021508549,0.136615935,0
10.21258358,-65.46871909,-0.050545312,0.324025432,0
5.774078585,-70.48627261,0.008200551,-0.1001071,0
-4.949631957,39.97191567,0.006177275,-0.049886035,0
-2.514358101,29.86940647,0.009277095,-0.110207576,0
-3.231513445,-30.60158576,-0.009367977,-0.08871229,0
-5.763928684,82.29922524,-1.135018737,0.057843184,0
-1.377772312,32.08330706,-0.000520735,0.012126017,0
-1.528367704,-35.89724552,-1.248828693,0.094974837,0
130.7407511,235.5799504,-0.00039734,0.002523787,0
0.087351613,-90.03263554,-3.92097E-05,0.040413104,0
2.823394857,-41.34499762,-1.651590757,-0.085430232,0
2.727726207,-65.19812395,0.001635628,-0.039094789,0
1.226093192,-123.0009369,-1.252084734,-0.091024389,0
4.748435818,-41.15311042,-0.01076281,0.093277687,0
-1.34565245,31.27612172,-0.007577158,0.01518402,0
-3.717448007,30.02112472,-0.000333241,0.002691167,0
2.476188414,-30.22773054,-0.000119823,0.001462723,0
-3.940991065,31.8263992,-0.00038582,0.003115783,0
0,0,1.70525E-05,0.029268557,1
-1.297590216,30.18883359,0.00278683,-0.064836452,0
-297.8324948,-53.25957826,-0.000103367,-0.177597794,0
-3.714744407,29.99929116,0.009100341,-0.073491941,0
0.017586292,30.21544726,-1.81686E-05,-0.031215962,0
0.017220069,29.52596117,-2.26028E-05,-0.038755267,0
4.932278526,-60.21011382,0.000159135,-0.00194262,0
1.450501103,-34.74063715,-0.002952359,0.070711302,0
0.017452741,29.98599142,-1.24936E-05,-0.021465608,0
0.017586292,30.21544726,-1.81686E-05,-0.031215962,0
1.159365233,30.19142733,-0.138838448,-0.105605183,0
4.468289979,-35.05448023,-1.39921315,-0.168203789,0
1.69536498,-39.08200082,-1.553448001,-0.180221206,1
4.118650227,-35.68766607,0.013876147,-0.120235334,0
-4.661321275,29.60733219,0.001609521,-0.010223202,0
-0.290418592,29.49752854,-1.283034519,-0.080865604,0
2.075580954,31.26723121,0.005848419,0.088102505,0
2.7421024,-35.83815936,-1.4391178,-0.032914623,0
-3.379383912,27.28439773,-1.064838817,-0.059889299,0
1.991679956,30.0033191,0.000276582,0.004166519,0
142.1334426,-416.2331848,-0.005258253,0.122334876,0
0.017452741,29.98599142,-1.24936E-05,-0.021465608,0
-4.038939614,31.82345442,-0.694583676,-0.042350676,0
2.443718107,30.17243399,-1.449644972,0.21701832,0
-3.68640308,29.77041411,-0.006867641,0.055461249,0
-2.535463298,30.12012641,0.005442562,-0.064655104,0
0,0,0,0,0
2.543043592,38.31949476,-1.701620958,0.131397998,0
1.632393866,30.17738787,-0.820536709,0.063764035,0
-15.3524505,359.5302937,0.009277095,-0.110207576,0
-2.536233514,30.12927621,-0.000207232,0.002461818,0
3.431613364,29.77745689,0.002634441,0.02286008,0
3.111482249,-31.55917439,-1.05627506,-0.021979234,0
4.116981669,-35.67320819,-0.006526663,0.056552843,0
-0.985885679,30.23777717,-1.314958811,-0.051885872,0
-0.886123946,-41.41195007,-1.807655166,0.061826487,0
-4059.107006,-266.7568479,3.66168E-05,0.062912295,0
5.093229362,-32.65062162,-0.033732244,0.216243694,0
3.637011715,-31.5143196,0.003758463,-0.032566678,0
5.732052838,-36.74585906,0.0049716,-0.031870904,0
4.368088422,-41.17847996,-1.372300105,-0.075324109,0
6.386703912,-40.94415519,0.001001401,-0.006419827,0
6.929116138,60.12666206,-0.003821424,-0.033159996,0
3.190852318,-38.95139542,-0.002926016,0.035718488,1
3.034361662,-37.04155394,-0.005288771,0.064561943,0
3.08877955,-32.50227948,-1.083558559,-0.007044834,0
2.027051558,38.34933486,-1.042031495,0.021806707,0
1.333920514,-31.94844077,0.003364063,-0.080571937,0
4.828496452,-30.95352662,-0.009713072,0.062266555,0
1.62199083,-38.80830291,0.000324255,-0.007758231,0
2.896957684,-35.36421371,-0.310341189,-0.110402203,0
2.001275225,30.14786538,-0.004211033,-0.063436373,0
-2.51392239,29.86423042,0.001839977,-0.021858074,0
1.77450518,-30.71558826,-1.230405204,-0.060532488,0
2.840080663,-34.66989528,0.005764318,-0.070367123,0
2.543151893,-38.74399667,-1.553579846,-0.02755312,0
2.538184344,-31.9903793,-0.524798618,-0.066651985,0
0.018715281,32.12243986,-5.84525E-06,-0.010032645,0
8.935064862,-105.6627936,-1.173215954,-0.061508178,0
-3.715655442,30.00664843,-0.003149739,0.025436457,0
3.74088043,-32.42758945,-0.110922283,-0.113459876,0
-1.865100452,-29.92674728,-0.95419113,0.027792423,0
-3.715310938,30.00386631,0.005866179,-0.047373708,0
1.991270315,29.99714813,0.00488168,0.073539222,0
-3.379383912,27.28439773,-1.064838817,-0.059889299,0
-19.52216935,152.3024652,-1.254930173,-0.16449689,0
-5.969739636,37.92141428,-0.012145051,0.077148675,0
-8.111620596,90.29138151,-1.185543067,-0.043679807,0
4.054043895,-35.12785907,0.005404168,-0.046826543,0
-3.713401717,29.98844795,-0.013220557,0.10676571,0
-3.2220597,38.27395099,0.003416075,-0.040578601,0
5.361650114,-34.37135787,-0.00158604,0.010167455,0
0.017483437,30.03873097,3.60281E-05,0.061900856,0
0.017220069,29.52596117,-2.26028E-05,-0.038755267,0
-1.377610394,32.07953659,-0.002482997,0.05781997,0
0.029039449,-29.93073624,6.18834E-05,-0.063782754,0
2.000069343,30.12969957,0.00310023,0.046702874,0
2.897522366,-35.37110699,0.004453944,-0.054370906,0
2.887360513,-35.24705756,-0.001267017,0.015466933,0
7.271502934,89.61137556,-1.440014594,0.178983577,0
1.54761923,30.16976895,-0.817383063,0.120522478,0
-1.709683896,62.5890776,-1.362926814,0.013377998,0
-0.82242137,27.49276036,-1.198612501,0.077413779,0
1.54761923,30.16976895,-0.817383063,0.120522478,0
2.112075652,-30.0630871,-1.203984066,-0.093157918,0
-1.285227489,29.92827468,-0.000251997,0.005868084,0
0,0,-1.24543288,0.112906817,1
0.029001467,-29.89158895,1.24384E-05,-0.012820205,0
-0.376770527,32.10214237,-1.397218893,0.037454448,0
5.361650114,-34.37135787,-0.00158604,0.010167455,0
-4.374956986,32.01446175,-1.040865605,-0.234693165,1
4.262839804,-36.93705341,0.005543672,-0.048035326,0
-6.442307763,76.52638205,-0.004567968,0.054261623,0
-2.760564254,-37.07452097,-0.0007283,-0.00978111,0
-0.80432371,29.98558164,-1.304304388,-0.125776344,0
1.474630555,-35.31855644,-0.003281923,0.078604616,0
3.54915203,-41.26764409,-1.362005773,-0.172518252,0
1.322052534,-31.66419336,-0.002169348,0.051957576,0
-2.729482737,29.41672804,-1.153016078,-0.151209345,0
1.474673062,-35.31957449,0.000425572,-0.010192781,0
2.664633385,-32.52731766,0.009302719,-0.11355877,0
-3.686280841,29.76942694,-0.007236563,0.058440566,0
-2.536338857,30.13052764,0.010698851,-0.127097376,0
3.629800824,-35.15330022,-1.170940511,-0.074955,0
-213.070318,-330.1395509,0.009196766,-0.079688999,0
-3.725126634,-35.27597335,0.004963619,0.04700417,0
3.382335105,-41.28886547,-0.000109779,0.0013401,0
-3.944209031,31.84467072,-0.002246856,0.018140615,0
-4.662552575,29.61515304,0.029318084,-0.186219787,0
1.992559734,30.01657237,-0.897128787,0.140226546,0
2.840543349,-34.67554345,-0.002298324,0.028056479,0
4.478793079,-38.81620668,-0.005665114,0.049097654,1
-4.699402898,29.84921538,0.012989886,-0.082507907,0
1.710879126,30.74789553,-0.847446885,-0.243059134,0
0,0,-7.20141E-05,0.074301945,1
-5.384282817,63.95839799,-0.554615555,-0.080513037,0
-3.940137107,31.81950285,0.013906475,-0.112305004,0
0.018661528,32.03017994,0.000374334,0.642497646,0
-2.534488198,30.10854267,0.00130233,-0.015471075,0
-2.80624266,30.1001991,-1.171361799,-0.18900418,0
3.859480541,126.7856349,-1.183855072,1.415617784,0
3.382467065,-41.29047634,0.007471182,-0.091202266,0
-9.400552783,59.7095271,-0.018417411,0.11698194,0
-4.702202642,29.86699852,-0.021508549,0.136615935,0
0.083530472,30.06147286,-1.153352386,0.085096143,0
-4.588846661,29.15028614,-0.001712821,0.010880561,0
-3.740991281,30.00005455,-0.17346632,-0.017064329,0
-7.42932159,59.99723185,0.00658409,-0.053171369,0
4.053504127,-35.12318204,0.008080609,-0.070017614,0
-4.991515539,31.70746802,0.000818384,-0.005198598,0
-4.374956986,32.01446175,-1.040865605,-0.234693165,1
-0.777431176,64.19814072,-1.398100425,0.02843266,0
1.954989162,29.46639242,-0.007315876,-0.11026786,0
-4.371694126,38.13582977,-1.501742724,-0.144081478,0
2.310933286,60.38266094,-1.979812456,0.045128448,0
-3.222488761,38.27904768,0.002283615,-0.027126433,0
-2.689197186,31.94641359,0.005110693,-0.060712656,0
1.632408007,-39.05754782,0.001000815,-0.023945835,1
0.017221102,29.52773208,-2.51214E-05,-0.043073698,0
2.933031287,-35.80457727,0.001575122,-0.019228081,0
0.017447476,29.976945,6.39515E-06,0.010987676,0
0.035155876,60.40218972,3.40149E-06,0.005844181,0
7780.386209,-8771.671032,-0.000926336,0.011004445,0
-3.7256224,-35.28066813,-0.000197718,-0.001872335,0
3.49374786,-30.27295353,0.002508963,-0.021739898,0
2.841562262,-34.68798169,-0.004680848,0.057140806,0
-2.277040742,-41.34586597,-1.307801134,0.05099679,0
-12.52780676,79.57291816,0.002929872,-0.018609678,0
-18.21247928,10.97933658,-5.121449957,0.043115594,0
1.364171203,-32.60642618,0.000450423,-0.010766013,0
4.054043895,-35.12785907,0.005404168,-0.046826543,0
-0.301559818,-34.78501099,-1.516870496,-0.064345347,0
-2.693193783,31.99169986,0.001984456,-0.023572797,0
-2.477103301,29.42280259,-0.005480238,0.065093758,0
2.632628625,-70.63858505,-1.439819318,-0.0351536,0
0.017480911,30.03439041,9.44913E-05,0.162347792,0
-1.544900491,29.979594,-1.227798958,-0.063430126,0
-1.179522125,27.46678112,0.000625732,-0.014571024,0
1.955417326,29.47284588,-0.893479084,0.076359485,0
1.24974865,-29.87516037,-1.194801126,-0.060393871,0
0.034300952,-35.35372701,-9.61355E-06,0.009908609,0
-4.986044867,31.66988027,-0.011670837,0.074129703,0
2.897840609,-35.37499189,0.00143213,-0.017482532,0
2.622306801,-32.01145072,-0.002668309,0.032573016,0
0.017464421,30.00605877,-5.02959E-05,-0.08641468,0
0.022400879,27.49626793,-1.057848942,0.000475454,0
1.179582588,30.19340403,-0.040763102,-0.035667419,0
-3.713401717,29.98844795,-0.013220557,0.10676571,0
0.673214465,-69.5772824,-1.416910677,-0.10778557,0
4.305827704,-38.83551547,-1.286186502,-0.165210316,1
3.141323508,-34.65758963,-1.152347468,-0.086246237,0
-4.701006635,29.85940184,-0.006362855,0.040414974,0
4.120734256,-35.70572396,0.003735303,-0.032366006,0
3.525124038,-30.54482477,-0.000186332,0.001614549,0
-1.265163275,29.48781465,-0.000690101,0.01608454,0
-3.914052815,31.85244239,-1.254544076,-0.124854801,0
2.896611787,-35.35999122,-0.001961295,0.023942234,0
-149.4223462,-190.6602077,0.029318084,-0.186219787,0
-0.797524726,-29.88686239,-1.301090601,0.075844738,0
-4.662552575,29.61515304,0.029318084,-0.186219787,0
-4.662552575,29.61515304,0.029318084,-0.186219787,0
2.665714122,-32.54051027,-0.327444491,0.004135164,0
2.645429224,-63.36010128,-0.000302739,0.007250838,0
0,0,1.70024E-05,0.029212183,0
-4.699600149,29.85046826,-0.012209823,0.077553179,0
3.638250909,-31.52505708,0.00500006,-0.043324984,0
-2.536073148,30.12737114,-0.002076218,0.024664501,0
-5.969739636,37.92141428,-0.012145051,0.077148675,0
2.638104605,31.18159154,-1.506979108,0.141502038,0
4.069530824,-35.26205166,0.00116721,-0.01011375,0
-3.715310938,30.00386631,0.005866179,-0.047373708,0
-3.377859212,27.27208764,-0.003273768,0.026431676,0
0.02901583,-29.90639304,-3.22461E-05,0.033235835,0
1.480238142,-35.45286253,-0.326680384,0.020918764,0
-11.54302527,124.6520237,-1.216339681,-0.155456144,0
-3.043400296,30.08327823,-1.180763114,-0.100463427,0
-3.947811321,31.87375482,-0.002822456,0.022787888,0
-1.297541399,30.18769785,-0.004831487,0.112406014,0
-2.515579638,29.88391776,0.002342534,-0.027828214,0
-4.987449206,31.67880022,-0.356599863,-0.063274183,0
1.169776059,29.94238941,-0.001159329,-0.029674984,0
2.075580954,31.26723121,0.005848419,0.088102505,0
3.285236734,29.99536016,-1.14181609,0.042913456,0
0.0186959,32.08917516,1.20632E-05,0.020704943,0
1.510261673,29.99971933,-0.812401506,0.093443301,0
-4.660479103,29.60198296,0.003197906,-0.020312153,0
-3.519170904,-35.30526293,-1.092920782,0.109279991,0
-4.531282559,29.8899038,-0.99603929,-0.059795342,0
-1.29803663,30.19921955,-0.004394559,0.102240756,0
-3.714577182,29.99794069,-0.002516251,0.020320572,0
0.017452741,29.98599142,-1.24936E-05,-0.021465608,0
0.034301912,-35.35471669,5.42844E-05,-0.055950491,0
1006.691196,4934.848576,-1.172599174,-0.179954457,0
2.1249588,32.01107525,0.005722657,0.086207976,0
-0.985933615,-30.71334803,-1.340719806,0.043490025,0
0,0,-0.958954373,-0.148438905,0
3.638250909,-31.52505708,0.00500006,-0.043324984,0
-2.516193192,29.8912065,0.005637351,-0.066969111,0
-3.633151906,29.32614985,-0.004244261,0.034258914,0
1.621426475,-38.79479998,0.000591542,-0.014153428,0
5.729140855,-36.72719153,0.007699948,-0.049361235,0
0.034275649,-35.32764739,7.27693E-05,-0.075002722,0
-3.714744407,29.99929116,0.009100341,-0.073491941,0
-1.285227489,29.92827468,-0.000251997,0.005868084,0
-3.713152097,29.98643208,-0.006037353,0.048756064,0
6.384644664,-60.42439783,-1.021436972,0.067195635,0
-2.59518989,60.37788723,0.00492111,-0.114491131,0
1.248095111,-29.89285517,0.003065591,-0.073423307,0
0.034976455,60.09392246,-0.000149258,-0.256444046,0
-2.536233514,30.12927621,-0.000207232,0.002461818,0
-4.718544443,38.09648345,0.003715975,-0.03000196,0
2.441431841,-29.80344444,0.001126129,-0.013747063,0
0.01743704,29.95901517,3.34337E-05,0.057443334,0
4.045306316,-31.43470345,-1.269355153,-0.054248583,0
1.955417326,29.47284588,-0.893479084,0.076359485,0
1.509388436,-31.96777018,-1.294329188,0.142379225,0
3.32547051,-35.79239526,-1.183142755,-0.151508832,0
0.063565638,29.96253064,-1.14929619,0.080259491,0
0,0,-0.000498381,0.00316585,1
2.589651821,-31.61281953,0.00377205,-0.046046786,0
4.74842479,-41.15301485,0.010345567,-0.089661577,0
-2.199990322,29.45649155,-1.208605135,-0.127696896,0
3.381821073,-41.28259058,-0.002385445,0.029119624,0
0.017483437,30.03873097,3.60281E-05,0.061900856,0
1.324164826,-31.71478441,0.002235124,-0.05353298,0
0,0,0.006658385,-0.079093109,1
0.035150984,60.39378486,7.66276E-05,0.131655731,0
-3.77497653,-35.74803881,0.001412926,0.01338004,0
1.509388436,-31.96777018,-1.294329188,0.142379225,0
5.538960735,-35.50802413,-0.008654247,0.055478857,0
-4.699292745,29.84851572,-0.138441947,-0.10112725,0
-0.80432371,29.98558164,-1.304304388,-0.125776344,0
1.364171203,-32.60642618,0.000450423,-0.010766013,0
3.515011786,-70.86467305,-1.418752966,-0.051630566,0
1.380983696,-31.96711194,-1.285590161,0.006590339,0
1.54761923,30.16976895,-0.817383063,0.120522478,0
-7.645328849,61.71172174,0.047023714,-0.379566979,0
-2.534904527,30.11348846,-0.005291468,0.062860188,0
-2.535546167,30.12111086,-0.004686831,0.055677379,0
0.022364346,38.38560356,-2.97352E-05,-0.051036782,0
-4.699907394,29.85241979,0.028957745,-0.18393102,0
-3.630124129,29.30171018,0.006639793,-0.053595217,0
-2.477103301,29.42280259,-0.005480238,0.065093758,0
-0.488493576,-37.17122567,-1.619551811,0.006732098,0
-147.106006,-131.7273158,-0.009449849,0.060579137,0
1.451257864,-34.75876218,0.002993459,-0.071695679,0
2.840381488,-34.67356755,-7.84228E-05,0.000957336,0
-2.477103301,29.42280259,-0.005480238,0.065093758,0
-4.986044867,31.66988027,-0.011670837,0.074129703,0
-4.588846661,29.15028614,-0.001712821,0.010880561,0
1.816784931,29.92050226,-0.724442853,-0.029921947,0
-2.304774275,27.37777256,0.005581483,-0.066300888,0
4.886720794,-31.32677919,-0.002151099,0.013789822,0
3.169946259,-38.69619082,-0.012140818,0.148205479,0
0,0,-0.005665114,0.049097654,1
0.017597804,30.23522726,1.16012E-05,0.019932364,0
1.510261673,29.99971933,-0.812401506,0.093443301,0
-0.335076396,38.37216293,-1.667594101,-0.023345697,0
3.459873947,30.02268506,-0.00057418,-0.004982384,0
-2.535960465,30.12603252,0.000690715,-0.008205371,0
0.840220435,60.46201223,-1.159948234,0.091313323,0
-17.30807728,113.8730222,-1.26063446,-0.102524594,0
-5.031577174,59.77279996,0.000357062,-0.004241731,0
1.352387543,-35.45731933,-0.909144555,-0.045476474,0
-2.47768704,29.42973618,0.001604593,-0.01905921,0
0.029024604,-29.91543649,-7.56695E-05,0.077991991,0
277.5948545,211.4685379,-1.457923941,0.045652996,0
-4.352721827,31.778048,-1.048929706,-0.118878654,0
0.017448508,29.97871759,-5.97556E-06,-0.01026676,0
2.511061153,-30.65343472,0.004483684,-0.054733958,0
0,0,0,0,0
-9.981582352,63.40573335,0.000419229,-0.002663059,0
-7.892908148,63.7255934,0.006497995,-0.052463371,0
-2.196645528,-35.26670033,-1.12018794,0.098913317,0
-4.655829032,29.57509578,-0.003060848,0.019443343,0
3.190694484,-38.9494687,-0.000754013,0.009204391,1
-4.991693062,31.7085957,0.001894619,-0.012035136,0
-1.286421358,29.92898669,0.002366168,-0.055049612,0
4.750654988,-41.17234323,0.013705218,-0.118778556,0
-2.446551582,29.90774781,-1.229657442,-0.08444267,0
-4.788675568,-74.19392187,-1.184564626,0.015243827,0
-1.647505444,38.36441086,0.0041613,-0.096901555,0
-3.280189627,30.05177929,-1.172599174,-0.179954457,0
3.637011715,-31.5143196,0.003758463,-0.032566678,0
-6.360456825,58.72529893,-1.148064386,-0.191178516,0
2.707092667,-32.15983477,-1.067320375,-0.116550329,0
5.030199944,-32.2490761,0.001923557,-0.0123321,0
0.017598237,30.23597054,-9.96377E-05,-0.171190004,0
-4.903190682,60.2206624,-1.235499467,-0.059180655,0
-4.371694126,38.13582977,-1.501742724,-0.144081478,0
1.283178646,-30.73313329,-0.005287309,0.12663519,0
3.638250909,-31.52505708,0.00500006,-0.043324984,0
-9.323324632,59.21899676,-0.010060451,0.063901005,0
-2.69279393,31.98695012,-0.000372472,0.004424496,0
-2.535960465,30.12603252,0.000690715,-0.008205371,0
-3.221522203,38.26756621,-0.009320438,0.110714892,0
10.94126887,-70.14002405,0.002198236,-0.014091999,0
-2.691654875,31.9734196,0.003903484,-0.046368401,0
-1.296489405,30.16322289,-0.001704609,0.039658246,0
-7.533815603,89.49210009,0.003379205,-0.040140638,0
4.880504509,-31.28936485,0.329942738,-2.115293343,0
